VENDOR_ID,DAY,SITE_NAME,DEVICE,CREATIVE_NAME,IMPRESSIONS,CLICKS,SPEND
4032.5.7,10/02/2025,Sky Direct,Unknown,actually,1,0,0.01
4032.5.7,25/02/2025,Sky Direct,Unknown,actually,1,0,0.01
4032.5.7,14/02/2025,Sky Direct,Unknown,actually,1,0,0.01
4032.5.7,16/02/2025,Sky Direct,Unknown,actually,1,0,0.01
4032.5.7,16/02/2025,Sky Direct,Unknown,hot,1,0,0.02
4032.5.7,18/02/2025,Sky Direct,Unknown,actually,1,0,0.01
4032.5.7,21/02/2025,Sky Direct,Unknown,actually,1,0,0.01
4032.5.7,12/02/2025,Sky Direct,Unknown,actually,1,0,0.01
4032.5.7,06/02/2025,Sky Direct,Unknown,actually,3,0,0.04
4032.5.7,09/02/2025,Sky Direct,Unknown,actually,1,0,0.01
4032.5.7,13/02/2025,Sky Direct,Unknown,actually,1,0,0.01
4032.5.7,02/02/2025,Sky Direct,Unknown,actually,3,0,0.04
4032.5.7,11/02/2025,Sky Direct,Unknown,hot,1,0,0.02
4032.5.7,11/02/2025,Sky Direct,Unknown,actually,6,0,0.07
4032.5.7,07/02/2025,Sky Direct,Unknown,actually,7,0,0.08
4032.5.7,07/02/2025,Sky Direct,Unknown,hot,1,0,0.02
4032.5.7,08/02/2025,Sky Direct,Unknown,actually,1,0,0.01
4032.5.7,03/02/2025,Sky Direct,Unknown,actually,3,0,0.04
4032.5.7,03/02/2025,Sky Direct,Unknown,hot,1,0,0.02
4136.9.3,14/02/2025,Sky Direct,"Desktop, Mobile, Unknown",heavy,3,0,0.07
4136.9.3,03/02/2025,Sky Direct,"Desktop, Mobile, Unknown",heavy,1,0,0.02
4136.9.3,04/02/2025,Sky Direct,"Desktop, Mobile, Unknown",heavy,1,0,0.02
4136.9.3,02/02/2025,Sky Direct,"Desktop, Mobile, Unknown",heavy,4,0,0.1
4136.9.3,11/02/2025,Sky Direct,"Desktop, Mobile, Unknown",heavy,1,0,0.02
4136.9.3,18/02/2025,Sky Direct,"Desktop, Mobile, Unknown",heavy,1,0,0.02
4136.9.3,15/02/2025,Sky Direct,"Desktop, Mobile, Unknown",heavy,3,0,0.07
4136.9.3,07/02/2025,Sky Direct,"Desktop, Mobile, Unknown",heavy,3,0,0.07
4136.9.3,05/02/2025,Sky Direct,"Desktop, Mobile, Unknown",heavy,3,0,0.07
3885.3.25,03/02/2025,Sky Direct,"Desktop, Mobile, Unknown",fund,6,0,0.11
3885.3.25,02/02/2025,Sky Direct,"Desktop, Mobile, Unknown",fund,1,0,0.02
3885.3.25,04/02/2025,Sky Direct,"Desktop, Mobile, Unknown",fund,7,0,0.13
3885.3.25,07/02/2025,Sky Direct,"Desktop, Mobile, Unknown",fund,1,0,0.02
3885.3.25,06/02/2025,Sky Direct,"Desktop, Mobile, Unknown",fund,1,0,0.02
3885.3.25,05/02/2025,Sky Direct,"Desktop, Mobile, Unknown",fund,1,0,0.02
3885.3.25,11/02/2025,Sky Direct,"Desktop, Mobile, Unknown",fund,1,0,0.02
4090.3.3,09/02/2025,Sky Direct,"Desktop, Mobile, Unknown",a,1,0,0.02
4090.3.3,02/02/2025,Sky Direct,"Desktop, Mobile, Unknown",a,2,0,0.05
4090.3.3,15/02/2025,Sky Direct,"Desktop, Mobile, Unknown",a,1,0,0.02
4090.3.3,07/02/2025,Sky Direct,"Desktop, Mobile, Unknown",a,6,0,0.14
4090.3.3,16/02/2025,Sky Direct,"Desktop, Mobile, Unknown",a,2,0,0.05
4090.3.3,14/02/2025,Sky Direct,"Desktop, Mobile, Unknown",a,5,0,0.12
4090.3.3,04/02/2025,Sky Direct,"Desktop, Mobile, Unknown",a,1,0,0.02
4090.3.3,23/02/2025,Sky Direct,"Desktop, Mobile, Unknown",a,1,0,0.02
4090.3.3,03/02/2025,Sky Direct,"Desktop, Mobile, Unknown",a,1,0,0.02
4090.3.3,21/02/2025,Sky Direct,"Desktop, Mobile, Unknown",a,5,0,0.12
4090.3.3,13/02/2025,Sky Direct,"Desktop, Mobile, Unknown",a,1,0,0.02
4090.3.3,05/02/2025,Sky Direct,"Desktop, Mobile, Unknown",a,4,0,0.1
4114.19.9,11/02/2025,Sky Direct,"Desktop, Mobile, Unknown",social,3,0,0.06
4114.19.9,07/02/2025,Sky Direct,"Desktop, Mobile, Unknown",social,3,0,0.06
4114.19.9,14/02/2025,Sky Direct,"Desktop, Mobile, Unknown",social,3,0,0.06
4114.19.9,21/02/2025,Sky Direct,"Desktop, Mobile, Unknown",social,1,0,0.02
4114.19.9,05/02/2025,Sky Direct,"Desktop, Mobile, Unknown",social,1,0,0.02
4114.19.9,10/02/2025,Sky Direct,"Desktop, Mobile, Unknown",social,1,0,0.02
4114.19.9,02/02/2025,Sky Direct,"Desktop, Mobile, Unknown",social,8,0,0.15
4114.19.9,08/02/2025,Sky Direct,"Desktop, Mobile, Unknown",social,1,0,0.02
4114.19.9,03/02/2025,Sky Direct,"Desktop, Mobile, Unknown",social,1,0,0.02
4110.3.25,11/02/2025,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",ability,37,0,0.84
4110.3.25,11/02/2025,Sky Direct,"Desktop, Mobile, Unknown",ability,2950,0,56.21
4110.3.25,11/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",ability,209,0,4.94
4110.3.25,11/02/2025,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",ability,4736,2,127.57
4110.3.25,07/02/2025,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",ability,13678,17,310.03
4110.3.25,07/02/2025,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",ability,3205,0,58.59
4110.3.25,07/02/2025,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",ability,1908,1,51.39
4110.3.25,07/02/2025,Sky Direct,"Desktop, Mobile, Unknown",ability,3456,0,65.85
4110.3.25,07/02/2025,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",ability,1516,0,32.6
4110.3.25,07/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",ability,7417,11,157.91
4110.3.25,28/02/2025,Sky Direct,"Desktop, Mobile, Unknown",ability,4,0,0.08
4110.3.25,20/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",ability,572,0,12.18
4110.3.25,20/02/2025,Sky Direct,"Desktop, Mobile, Unknown",ability,1939,0,36.95
4110.3.25,20/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",ability,423,0,10.01
4110.3.25,20/02/2025,ClubberTV - Midroll Tag 3,"Desktop, Mobile, Unknown",ability,1,0,0.02
4110.3.25,14/02/2025,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",ability,1821,7,41.28
4110.3.25,14/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",ability,566,0,13.39
4110.3.25,14/02/2025,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",ability,140,0,3.01
4110.3.25,14/02/2025,Sky Direct,"Desktop, Mobile, Unknown",ability,1465,0,27.91
4110.3.25,21/02/2025,Sky Direct,"Desktop, Mobile, Unknown",ability,1176,0,22.41
4110.3.25,21/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",ability,1275,1,27.15
4110.3.25,21/02/2025,ClubberTV - Midroll Tag 3,"Desktop, Mobile, Unknown",ability,6,0,0.11
4110.3.25,25/02/2025,Sky Direct,"Desktop, Mobile, Unknown",ability,76,0,1.45
4110.3.25,25/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",ability,100,0,2.37
4110.3.25,23/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",ability,1268,0,30
4110.3.25,23/02/2025,Sky Direct,"Desktop, Mobile, Unknown",ability,4979,0,94.87
4110.3.25,22/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",ability,921,1,19.61
4110.3.25,22/02/2025,ClubberTV - Midroll Tag 3,"Desktop, Mobile, Unknown",ability,3,1,0.06
4110.3.25,22/02/2025,Sky Direct,"Desktop, Mobile, Unknown",ability,1516,0,28.89
4110.3.25,22/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",ability,823,0,19.47
4110.3.25,05/02/2025,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",ability,2740,1,62.11
4110.3.25,05/02/2025,Sky Direct,"Desktop, Mobile, Unknown",ability,14252,18,271.55
4110.3.25,05/02/2025,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",ability,185,0,3.98
4110.3.25,05/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",ability,831,0,19.66
4110.3.25,05/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",ability,3434,1,73.11
4110.3.25,05/02/2025,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",ability,658,0,12.03
4110.3.25,05/02/2025,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",ability,4042,1,108.87
4110.3.25,12/02/2025,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",ability,11570,16,262.25
4110.3.25,12/02/2025,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",ability,1879,0,50.61
4110.3.25,12/02/2025,Sky Direct,"Desktop, Mobile, Unknown",ability,2400,0,45.73
4110.3.25,12/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",ability,778,0,18.4
4110.3.25,10/02/2025,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",ability,2972,2,67.37
4110.3.25,10/02/2025,Sky Direct,"Desktop, Mobile, Unknown",ability,3088,0,58.84
4110.3.25,10/02/2025,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",ability,2745,0,73.94
4110.3.25,10/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",ability,684,0,16.18
4110.3.25,09/02/2025,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",ability,6928,0,157.03
4110.3.25,09/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",ability,545,0,12.89
4110.3.25,09/02/2025,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",ability,2959,2,79.7
4110.3.25,09/02/2025,Sky Direct,"Desktop, Mobile, Unknown",ability,3643,0,69.41
4110.3.25,04/02/2025,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",ability,4736,8,107.35
4110.3.25,04/02/2025,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",ability,1307,0,28.11
4110.3.25,04/02/2025,Sky Direct,"Desktop, Mobile, Unknown",ability,7102,37,135.32
4110.3.25,04/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",ability,895,0,21.17
4110.3.25,04/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",ability,4839,4,103.02
4110.3.25,04/02/2025,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",ability,4953,1,133.41
4110.3.25,02/02/2025,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",ability,4793,7,108.64
4110.3.25,02/02/2025,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",ability,2917,0,62.73
4110.3.25,02/02/2025,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",ability,3127,2,84.23
4110.3.25,02/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",ability,5927,13,126.19
4110.3.25,17/02/2025,Sky Direct,"Desktop, Mobile, Unknown",ability,4721,3,89.95
4110.3.25,17/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",ability,518,0,12.25
4110.3.25,06/02/2025,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",ability,2289,3,51.88
4110.3.25,06/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",ability,90,0,2.13
4110.3.25,06/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",ability,1681,5,35.79
4110.3.25,06/02/2025,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",ability,1919,2,51.69
4110.3.25,06/02/2025,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",ability,6604,0,120.72
4110.3.25,06/02/2025,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",ability,868,0,18.67
4110.3.25,06/02/2025,Sky Direct,"Desktop, Mobile, Unknown",ability,7835,4,149.29
4110.3.25,08/02/2025,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",ability,6907,9,156.56
4110.3.25,08/02/2025,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",ability,2202,0,59.31
4110.3.25,08/02/2025,ClubberTV - Midroll Tag 3,"Desktop, Mobile, Unknown",ability,192,1,3.63
4110.3.25,08/02/2025,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",ability,380,0,8.17
4110.3.25,08/02/2025,Sky Direct,"Desktop, Mobile, Unknown",ability,4310,0,82.12
4110.3.25,16/02/2025,Sky Direct,"Desktop, Mobile, Unknown",ability,3478,0,66.27
4110.3.25,16/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",ability,1709,0,40.43
4110.3.25,15/02/2025,Sky Direct,"Desktop, Mobile, Unknown",ability,1017,0,19.38
4110.3.25,15/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",ability,1285,0,30.4
4110.3.25,18/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",ability,419,0,9.91
4110.3.25,18/02/2025,Sky Direct,"Desktop, Mobile, Unknown",ability,6430,0,122.52
4110.3.25,24/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",ability,1090,0,25.78
4110.3.25,24/02/2025,Sky Direct,"Desktop, Mobile, Unknown",ability,2800,0,53.35
4110.3.25,13/02/2025,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",ability,1093,1,24.77
4110.3.25,13/02/2025,Sky Direct,"Desktop, Mobile, Unknown",ability,1736,0,33.08
4110.3.25,13/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",ability,833,0,19.71
4110.3.25,13/02/2025,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",ability,120,0,3.23
4110.3.25,03/02/2025,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",ability,3951,6,89.56
4110.3.25,03/02/2025,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",ability,3057,3,82.34
4110.3.25,03/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",ability,5003,6,106.52
4110.3.25,03/02/2025,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",ability,3674,0,79.01
4110.3.25,03/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",ability,914,0,21.62
4110.3.25,19/02/2025,Sky Direct,"Desktop, Mobile, Unknown",ability,6001,0,114.34
4110.3.25,19/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",ability,705,0,16.68
3689.6.21,02/02/2025,Sky Direct,"Desktop, Mobile, Unknown",federal,4,0,0.1
3689.6.21,16/02/2025,Sky Direct,"Desktop, Mobile, Unknown",federal,3,0,0.07
3689.6.21,05/02/2025,Sky Direct,"Desktop, Mobile, Unknown",federal,4,0,0.1
3689.6.21,04/02/2025,Sky Direct,"Desktop, Mobile, Unknown",federal,3,0,0.07
3689.6.21,03/02/2025,Sky Direct,"Desktop, Mobile, Unknown",federal,3,0,0.07
3689.6.21,07/02/2025,Sky Direct,"Desktop, Mobile, Unknown",federal,3,0,0.07
3689.6.21,21/02/2025,Sky Direct,"Desktop, Mobile, Unknown",federal,1,0,0.02
3689.6.21,14/02/2025,Sky Direct,"Desktop, Mobile, Unknown",federal,3,0,0.07
4152.10.7,06/02/2025,Sky Direct,"Desktop, Mobile, Unknown",check,3,0,0.06
4152.10.7,13/02/2025,Sky Direct,"Desktop, Mobile, Unknown",check,1,0,0.02
4152.10.7,05/02/2025,Sky Direct,"Desktop, Mobile, Unknown",check,4,0,0.08
4152.10.7,21/02/2025,Sky Direct,"Desktop, Mobile, Unknown",check,11,0,0.21
4152.10.7,26/02/2025,Sky Direct,"Desktop, Mobile, Unknown",check,1,0,0.02
4152.10.7,15/02/2025,Sky Direct,"Desktop, Mobile, Unknown",check,1,0,0.02
4152.10.7,04/02/2025,Sky Direct,"Desktop, Mobile, Unknown",check,7,0,0.13
4152.10.7,16/02/2025,Sky Direct,"Desktop, Mobile, Unknown",check,1,0,0.02
4152.10.7,10/02/2025,Sky Direct,"Desktop, Mobile, Unknown",check,1,0,0.02
4152.10.7,11/02/2025,Sky Direct,"Desktop, Mobile, Unknown",check,4,0,0.08
4152.10.7,02/02/2025,Sky Direct,"Desktop, Mobile, Unknown",check,3,0,0.06
4152.10.7,14/02/2025,Sky Direct,"Desktop, Mobile, Unknown",check,8,0,0.15
4152.10.7,07/02/2025,Sky Direct,"Desktop, Mobile, Unknown",check,1,0,0.02
3750.4.4,14/02/2025,Sky Direct,"Desktop, Mobile, Unknown",cause,1,0,0.02
3750.4.4,12/02/2025,Sky Direct,"Desktop, Mobile, Unknown",cause,2,0,0.05
3750.4.4,06/02/2025,Sky Direct,"Desktop, Mobile, Unknown",cause,1,0,0.02
3750.4.4,21/02/2025,Sky Direct,"Desktop, Mobile, Unknown",cause,1,0,0.02
3750.4.4,07/02/2025,Sky Direct,"Desktop, Mobile, Unknown",cause,1,0,0.02
4116.59.35,11/02/2025,Sky Direct,"Desktop, Mobile, Unknown",force,1,0,0.02
4116.59.35,07/02/2025,Sky Direct,"Desktop, Mobile, Unknown",force,3,0,0.06
4116.59.35,26/02/2025,Sky Direct,"Desktop, Mobile, Unknown",force,1,0,0.02
4116.59.35,20/02/2025,Sky Direct,"Desktop, Mobile, Unknown",force,1,0,0.02
4116.59.35,14/02/2025,Sky Direct,"Desktop, Mobile, Unknown",force,3,0,0.06
4116.59.35,05/02/2025,Sky Direct,"Desktop, Mobile, Unknown",force,4,0,0.08
4116.59.35,12/02/2025,Sky Direct,"Desktop, Mobile, Unknown",force,1,0,0.02
4116.59.35,02/02/2025,Sky Direct,"Desktop, Mobile, Unknown",force,6,0,0.11
4116.59.35,16/02/2025,Sky Direct,"Desktop, Mobile, Unknown",force,1,0,0.02
4116.59.35,15/02/2025,Sky Direct,"Desktop, Mobile, Unknown",force,3,0,0.06
3789.52.6,11/02/2025,Sky Direct,"Desktop, Mobile, Unknown",scientist,1,0,0.02
3789.52.6,14/02/2025,Sky Direct,"Desktop, Mobile, Unknown",scientist,3,0,0.06
3789.52.6,02/02/2025,Sky Direct,"Desktop, Mobile, Unknown",scientist,1,0,0.02
3789.52.6,03/02/2025,Sky Direct,"Desktop, Mobile, Unknown",scientist,1,0,0.02
3789.52.6,24/02/2025,Sky Direct,"Desktop, Mobile, Unknown",scientist,1,0,0.02
3789.52.6,23/02/2025,Sky Direct,"Desktop, Mobile, Unknown",scientist,1,0,0.02
3789.52.6,07/02/2025,Sky Direct,"Desktop, Mobile, Unknown",scientist,1,0,0.02
3689.6.41,13/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",sort,3474,8,98.43
3689.6.41,13/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",field,3245,2,73.55
3689.6.41,13/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",field,899,0,21.27
3689.6.41,13/02/2025,Sky Direct,"Desktop, Mobile, Unknown",field,674,1,12.84
3689.6.41,13/02/2025,Sky Direct,"Desktop, Mobile, Unknown",sort,20957,114,499.36
3689.6.41,13/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",sort,848,0,23.71
3689.6.41,08/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",field,2726,2,61.79
3689.6.41,08/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",sort,2789,0,79.02
3689.6.41,08/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",field,6890,5,146.69
3689.6.41,08/02/2025,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",field,2196,0,59.15
3689.6.41,08/02/2025,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",field,6371,0,137.01
3689.6.41,08/02/2025,ClubberTV - Midroll Tag 2,"Desktop, Mobile, Unknown",field,852,7,16.12
3689.6.41,08/02/2025,ClubberTV - Midroll Tag 2,"Desktop, Mobile, Unknown",sort,599,16,14.17
3689.6.41,08/02/2025,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",sort,5177,0,130.82
3689.6.41,08/02/2025,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",sort,2382,1,75.48
3689.6.41,12/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",sort,1523,1,43.15
3689.6.41,12/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",field,1455,0,32.98
3689.6.41,12/02/2025,Sky Direct,"Desktop, Mobile, Unknown",sort,19967,108,475.77
3689.6.41,12/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",field,627,0,14.83
3689.6.41,12/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",sort,666,0,18.62
3689.6.41,11/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",field,1711,2,38.78
3689.6.41,11/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",sort,1207,0,34.2
3689.6.41,11/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",sort,198,0,5.54
3689.6.41,11/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",field,226,0,5.35
3689.6.41,24/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",sort,68,0,1.93
3689.6.41,24/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",field,52,0,1.18
3689.6.41,24/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",sort,4,0,0.11
3689.6.41,24/02/2025,Core - Samsung TV - Tag 3,"Desktop, Mobile, Unknown",sort,2148,0,46.19
3689.6.41,24/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",field,1329,0,31.44
3689.6.41,24/02/2025,Sky Direct,"Desktop, Mobile, Unknown",field,7648,15,145.72
3689.6.41,24/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",field,3,0,0.06
3689.6.41,24/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",sort,1263,0,35.31
3689.6.41,24/02/2025,ClubberTV - Midroll Tag 2,"Desktop, Mobile, Unknown",sort,19,0,0.45
3689.6.41,24/02/2025,Core - Samsung TV - Tag 3,"Desktop, Mobile, Unknown",field,472,0,8.63
3689.6.41,24/02/2025,Sky Direct,"Desktop, Mobile, Unknown",sort,2047,4,48.78
3689.6.41,24/02/2025,ClubberTV - Midroll Tag 2,"Desktop, Mobile, Unknown",field,13,1,0.25
3689.6.41,22/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",sort,95,0,2.69
3689.6.41,22/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",field,27,0,0.61
3689.6.41,22/02/2025,Sky Direct,"Desktop, Mobile, Unknown",sort,2972,4,70.82
3689.6.41,22/02/2025,ClubberTV - Midroll Tag 2,"Desktop, Mobile, Unknown",sort,643,6,15.21
3689.6.41,22/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",sort,877,0,23.34
3689.6.41,22/02/2025,Core - Samsung TV - Tag 3,"Desktop, Mobile, Unknown",sort,2006,0,43.14
3689.6.41,22/02/2025,ClubberTV - Midroll Tag 2,"Desktop, Mobile, Unknown",field,755,7,14.29
3689.6.41,22/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",sort,847,0,23.68
3689.6.41,22/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",field,796,0,18.83
3689.6.41,22/02/2025,Core - Samsung TV - Tag 3,"Desktop, Mobile, Unknown",field,3282,0,59.99
3689.6.41,22/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",field,751,0,15.99
3689.6.41,22/02/2025,Sky Direct,"Desktop, Mobile, Unknown",field,2531,0,48.23
3689.6.41,25/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",field,51,0,1.16
3689.6.41,25/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",sort,14,0,0.4
3689.6.41,25/02/2025,Sky Direct,"Desktop, Mobile, Unknown",field,292,0,5.56
3689.6.41,25/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",sort,6,0,0.16
3689.6.41,25/02/2025,ClubberTV - Midroll Tag 2,"Desktop, Mobile, Unknown",field,30,2,0.57
3689.6.41,25/02/2025,Core - Samsung TV - Tag 3,"Desktop, Mobile, Unknown",field,329,0,6.01
3689.6.41,25/02/2025,ClubberTV - Midroll Tag 2,"Desktop, Mobile, Unknown",sort,19,3,0.45
3689.6.41,25/02/2025,Sky Direct,"Desktop, Mobile, Unknown",sort,42,0,1
3689.6.41,25/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",field,2,0,0.04
3689.6.41,25/02/2025,Core - Samsung TV - Tag 3,"Desktop, Mobile, Unknown",sort,568,0,12.22
3689.6.41,25/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",field,2018,0,47.74
3689.6.41,25/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",sort,1952,0,54.57
3689.6.41,09/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",sort,3017,1,85.48
3689.6.41,09/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",field,2822,0,63.97
3689.6.41,09/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",sort,483,0,13.5
3689.6.41,09/02/2025,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",sort,2754,1,87.27
3689.6.41,09/02/2025,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",field,2921,0,78.68
3689.6.41,09/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",field,390,0,9.23
3689.6.41,09/02/2025,ClubberTV - Midroll Tag 2,"Desktop, Mobile, Unknown",sort,33,0,0.78
3689.6.41,09/02/2025,ClubberTV - Midroll Tag 2,"Desktop, Mobile, Unknown",field,40,2,0.76
3689.6.41,09/02/2025,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",sort,558,0,14.1
3689.6.41,23/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",sort,91,0,2.58
3689.6.41,23/02/2025,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",field,51,0,1.16
3689.6.41,23/02/2025,Sky Direct,"Desktop, Mobile, Unknown",sort,3603,12,85.85
3689.6.41,23/02/2025,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",sort,7,0,0.19
3689.6.41,23/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",sort,1487,0,41.57
3689.6.41,23/02/2025,Sky Direct,"Desktop, Mobile, Unknown",field,11892,0,226.59
3689.6.41,23/02/2025,Core - Samsung TV - Tag 3,"Desktop, Mobile, Unknown",sort,3147,0,67.68
3689.6.41,23/02/2025,ClubberTV - Midroll Tag 2,"Desktop, Mobile, Unknown",field,62,0,1.17
3689.6.41,23/02/2025,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",field,1201,0,28.41
3689.6.41,23/02/2025,Core - Samsung TV - Tag 3,"Desktop, Mobile, Unknown",field,3308,0,60.47
3689.6.41,23/02/2025,ClubberTV - Midroll Tag 2,"Desktop, Mobile, Unknown",sort,77,2,1.82
